197 -1.5812 2.3658 2.3658 2.6408 3.2788
198 -1.5602 2.3428 2.3428 2.6658 3.2728
199 -1.5382 2.3168 2.3168 2.6918 3.2688
200 -1.5152 2.2898 2.2898 2.7208 3.2658
201 -1.4902 2.2608 2.2608 2.7508 3.2648
202 -1.4632 2.2308 2.2308 2.7828 3.2648
203 -1.4352 2.1988 2.1988 2.8158 3.2668
204 -1.4062 2.1668 2.1668 2.8518 3.2698
205 -1.3752 2.1328 2.1328 2.8878 3.2748
206 -1.3432 2.0988 2.0988 2.9268 3.2808
207 -1.3092 2.0638 2.0638 2.9668 3.2878
208 -1.2742 2.0288 2.0288 3.0078 3.2968
209 -1.2382 1.9938 1.9938 3.0498 3.3068
210 -1.2002 1.9578 1.9578 3.0938 3.3178
211 -1.1612 1.9228 1.9228 3.1388 3.3298
212 -1.1212 1.8868 1.8868 3.1838 3.3418
213 -1.0802 1.8518 1.8518 3.2298 3.3558
214 -1.0372 1.8168 1.8168 3.2768 3.3708
215 -0.9942 1.7818 1.7818 3.3238 3.3858
216 -0.9492 1.7478 1.7478 3.3708 3.4018
217 -0.9032 1.7148 1.7148 3.4178 3.4178
218 -0.8562 1.6808 1.6808 3.4348 3.4348
219 -0.8082 1.6488 1.6488 3.4518 3.4528
220 -0.7592 1.6168 1.6168 3.4698 3.4698
221 -0.7092 1.5858 1.5858 3.4878 3.4878
222 -0.6592 1.5558 1.5558 3.5058 3.5058
223 -0.6072 1.5258 1.5258 3.5248 3.5248
224 -0.5552 1.4978 1.4978 3.5428 3.5428
225 -0.5012 1.4698 1.4698 3.5608 3.5608
226 -0.4472 1.4428 1.4428 3.5798 3.5798
227 -0.3932 1.4158 1.4158 3.5978 3.5978
228 -0.3372 1.3908 1.3908 3.6158 3.6158
229 -0.2822 1.3658 1.3658 3.6338 3.6338
230 -0.2252 1.3418 1.3418 3.6508 3.6508
231 -0.1682 1.3188 1.3188 3.6688 3.6688
232 -0.1112 1.2968 1.2968 3.5868 3.6848
233 -0.0532 1.2758 1.2758 3.5328 3.7018
234 0.0048 1.2548 1.2548 3.4728 3.7168
235 0.0628 1.2348 1.2348 3.4098 3.7328
236 0.1208 1.2168 1.2168 3.3428 3.7468
237 0.1798 1.1978 1.1978 3.2748 3.7608
238 0.2378 1.1808 1.1808 3.2058 3.7748
239 0.2958 1.1638 1.1638 3.1358 3.7878
240 0.3528 1.1478 1.1478 3.0678 3.7998
241 0.4098 1.1328 1.1328 2.9998 3.8108
242 0.4658 1.1188 1.1188 2.9338 3.8218
243 0.5208 1.1048 1.1048 2.8698 3.8318
244 0.5748 1.0918 1.0918 2.8088 3.8408
245 0.6278 1.0788 1.0788 2.7498 3.8488
246 0.6778 1.0678 1.0678 2.6948 3.8568
247 0.7258 1.0558 1.0558 2.6438 3.8638
248 0.7718 1.0458 1.0458 2.5968 3.8698
249 0.8148 1.0348 1.0348 2.5558 3.8758
250 0.8538 1.0258 1.0258 2.5188 3.8808
251 0.8898 1.0168 1.0168 2.4878 3.8838
252 0.9208 1.0078 1.0078 2.4638 3.8878
253 0.9468 0.9998 0.9998 2.4468 3.8898
254 0.9688 0.9928 0.9928 2.4358 3.8908
255 0.9848 0.9848 0.9848 2.4318 3.8918
