114 -79.3325 -47.6245 -47.6225 -47.6225 -8.3225 -1.1155 -1.1035 -1.1035 0.5795 0.5795 21.3525 26.9705
115 -79.3325 -47.6235 -47.6225 -47.6225 -8.3305 -1.1075 -1.1055 -1.1055 0.5825 0.5825 21.3525 27.0695
116 -79.3325 -47.6225 -47.6225 -47.6225 -8.3335 -1.1065 -1.1065 -1.1065 0.5825 0.5825 21.3525 27.1035
117 -79.3325 -47.6235 -47.6225 -47.6225 -8.3305 -1.1085 -1.1055 -1.1055 0.5815 0.5835 21.3525 27.0855
118 -79.3325 -47.6245 -47.6235 -47.6235 -8.3225 -1.1125 -1.1025 -1.1025 0.5775 0.5845 21.3525 27.0335
119 -79.3315 -47.6265 -47.6235 -47.6235 -8.3095 -1.1205 -1.1005 -1.1005 0.5675 0.5865 21.3535 26.9485
120 -79.3315 -47.6285 -47.6255 -47.6255 -8.2915 -1.1325 -1.0955 -1.0955 0.5585 0.5875 21.3535 26.8355
121 -79.3305 -47.6315 -47.6265 -47.6265 -8.2685 -1.1455 -1.0865 -1.0865 0.5455 0.5915 21.3545 26.6985
122 -79.3295 -47.6355 -47.6275 -47.6275 -8.2405 -1.1625 -1.0755 -1.0755 0.5305 0.5975 21.3555 26.5415
123 -79.3285 -47.6405 -47.6295 -47.6295 -8.2065 -1.1815 -1.0625 -1.0625 0.5125 0.6035 21.3555 26.3685
124 -79.3265 -47.6455 -47.6315 -47.6315 -8.1685 -1.2085 -1.0485 -1.0485 0.4905 0.6095 21.3565 26.1835
125 -79.3255 -47.6505 -47.6335 -47.6335 -8.1255 -1.2325 -1.0305 -1.0305 0.4675 0.6175 21.3575 25.9895
126 -79.3235 -47.6575 -47.6355 -47.6355 -8.0765 -1.2605 -1.0115 -1.0115 0.4415 0.6265 21.3595 25.7885
127 -79.3215 -47.6645 -47.6375 -47.6375 -8.0235 -1.2905 -0.9905 -0.9905 0.4135 0.6365 21.3605 25.5825
128 -79.3195 -47.6715 -47.6405 -47.6405 -7.9655 -1.3225 -0.9675 -0.9675 0.3835 0.6465 21.3625 25.3735
129 -79.3175 -47.6795 -47.6435 -47.6435 -7.9025 -1.3575 -0.9425 -0.9425 0.3515 0.6585 21.3635 25.1625
130 -79.3155 -47.6885 -47.6465 -47.6465 -7.8355 -1.3945 -0.9155 -0.9155 0.3165 0.6705 21.3655 24.9505
131 -79.3125 -47.6975 -47.6505 -47.6505 -7.7635 -1.4335 -0.8855 -0.8855 0.2805 0.6835 21.3675 24.7385
132 -79.3105 -47.7075 -47.6535 -47.6535 -7.6875 -1.4755 -0.8545 -0.8545 0.2425 0.6975 21.3705 24.5275
133 -79.3075 -47.7175 -47.6575 -47.6575 -7.6075 -1.5185 -0.8225 -0.8225 0.2025 0.7125 21.3725 24.3165
134 -79.3045 -47.7285 -47.6615 -47.6615 -7.5225 -1.5645 -0.7875 -0.7875 0.1615 0.7285 21.3755 24.1065
135 -79.3015 -47.7395 -47.6655 -47.6655 -7.4345 -1.6115 -0.7525 -0.7525 0.1145 0.7445 21.3775 23.8975
136 -79.2985 -47.7515 -47.6695 -47.6695 -7.3415 -1.6605 -0.7145 -0.7145 0.0715 0.7615 21.3805 23.6905
137 -79.2945 -47.7635 -47.6735 -47.6735 -7.2455 -1.7105 -0.6735 -0.6735 0.0265 0.7795 21.3835 23.4845
138 -79.2915 -47.7755 -47.6785 -47.6785 -7.1465 -1.7625 -0.6305 -0.6305 -0.0165 0.7975 21.3865 23.2805
139 -79.2875 -47.7885 -47.6835 -47.6835 -7.0435 -1.8145 -0.5865 -0.5865 -0.0615 0.8165 21.3905 23.0765
140 -79.2845 -47.8015 -47.6875 -47.6875 -6.9375 -1.8695 -0.5405 -0.5405 -0.1025 0.8365 21.3935 22.8755
141 -79.2805 -47.8145 -47.6925 -47.6925 -6.8295 -1.9245 -0.4935 -0.4935 -0.1475 0.8565 21.3975 22.6735
142 -79.2765 -47.8285 -47.6985 -47.6985 -6.7185 -1.9825 -0.4475 -0.4475 -0.1915 0.8765 21.4005 22.4715
143 -79.2725 -47.8425 -47.7035 -47.7035 -6.6055 -2.0385 -0.3975 -0.3975 -0.2345 0.8975 21.4045 22.2705
144 -79.2685 -47.8565 -47.7085 -47.7085 -6.4905 -2.0965 -0.3455 -0.3455 -0.2755 0.9195 21.4085 22.0695
145 -79.2645 -47.8715 -47.7135 -47.7135 -6.3745 -2.1545 -0.3155 -0.2915 -0.2915 0.9415 21.4125 21.8665
146 -79.2605 -47.8855 -47.7195 -47.7195 -6.2565 -2.2135 -0.3525 -0.2365 -0.2365 0.9635 21.4165 21.6635
147 -79.2565 -47.9005 -47.7245 -47.7245 -6.1395 -2.2725 -0.3875 -0.1805 -0.1805 0.9865 21.4215 21.4585
148 -79.2525 -47.9155 -47.7305 -47.7305 -6.0215 -2.3315 -0.4185 -0.1205 -0.1205 1.0105 21.2515 21.4255
149 -79.2485 -47.9295 -47.7355 -47.7355 -5.9045 -2.3905 -0.4445 -0.0585 -0.0585 1.0355 21.0425 21.4305
150 -79.2435 -47.9445 -47.7415 -47.7415 -5.7885 -2.4495 -0.4665 0.0015 0.0015 1.0595 20.8305 21.4275
151 -79.2395 -47.9595 -47.7475 -47.7475 -5.6745 -2.5085 -0.4835 0.0635 0.0635 1.0825 20.6145 21.2045
152 -79.2355 -47.9745 -47.7525 -47.7525 -5.5625 -2.5675 -0.4935 0.1255 0.1255 1.1065 20.3965 20.9835
153 -79.2305 -47.9905 -47.7585 -47.7585 -5.4535 -2.6255 -0.4975 0.1895 0.1895 1.1305 20.1735 20.7635
154 -79.2265 -48.0045 -47.7645 -47.7645 -5.3495 -2.6845 -0.4935 0.2535 0.2535 1.1545 19.9465 20.5455
155 -79.2225 -48.0195 -47.7695 -47.7695 -5.2495 -2.7415 -0.4815 0.3195 0.3195 1.1785 19.7155 20.3295
156 -79.2175 -48.0345 -47.7755 -47.7755 -5.1545 -2.7985 -0.4605 0.3855 0.3855 1.2025 19.4805 20.1155
157 -79.2135 -48.0495 -47.7815 -47.7815 -5.0655 -2.8545 -0.4305 0.4525 0.4525 1.2265 19.2395 19.9035
158 -79.2095 -48.0635 -47.7865 -47.7865 -4.9835 -2.9105 -0.3885 0.5195 0.5195 1.2505 18.9955 19.6945
159 -79.2055 -48.0785 -47.7925 -47.7925 -4.9085 -2.9645 -0.3375 0.5875 0.5875 1.2745 18.7465 19.4885
160 -79.2015 -48.0925 -47.7975 -47.7975 -4.8405 -3.0185 -0.2745 0.6555 0.6555 1.2975 18.4935 19.2855
161 -79.1965 -48.1065 -47.8035 -47.8035 -4.7805 -3.0715 -0.1995 0.7235 0.7235 1.3215 18.2365 19.0865
162 -79.1925 -48.1195 -47.8085 -47.8085 -4.7285 -3.1225 -0.1145 0.7915 0.7915 1.3435 17.9765 18.8905
163 -79.1885 -48.1335 -47.8145 -47.8145 -4.6835 -3.1755 -0.0195 0.8585 0.8585 1.3605 17.7125 18.6975
164 -79.1845 -48.1465 -47.8195 -47.8195 -4.6465 -3.2245 0.0875 0.9265 0.9265 1.3825 17.4455 18.5085
165 -79.1815 -48.1595 -47.8245 -47.8245 -4.6165 -3.2725 0.2055 0.9945 0.9945 1.4045 17.1765 18.3245
166 -79.1775 -48.1715 -47.8295 -47.8295 -4.5925 -3.3185 0.3325 1.0615 1.0615 1.4255 16.9055 18.1455
167 -79.1735 -48.1835 -47.8345 -47.8345 -4.5755 -3.3635 0.4675 1.1285 1.1285 1.4465 16.6345 17.9705
168 -79.1705 -48.1955 -47.8385 -47.8385 -4.5625 -3.4065 0.6115 1.1935 1.1935 1.4665 16.3615 17.8005
169 -79.1665 -48.2065 -47.8435 -47.8435 -4.5555 -3.4485 0.7625 1.2585 1.2585 1.4865 16.0895 17.6355
170 -79.1635 -48.2175 -47.8475 -47.8475 -4.5525 -3.4895 0.9195 1.3225 1.3225 1.5055 15.8175 17.4765
171 -79.1605 -48.2285 -47.8515 -47.8515 -4.5535 -3.5275 1.0815 1.3845 1.3845 1.5235 15.5475 17.3235
172 -79.1575 -48.2385 -47.8555 -47.8555 -4.5575 -3.5645 1.2475 1.4445 1.4445 1.5415 15.2805 17.1755
173 -79.1545 -48.2475 -47.8595 -47.8595 -4.5645 -3.5995 1.4165 1.5035 1.5035 1.5585 15.0155 17.0345
